"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000276, 1, 0.000276, adaptive=''1'', clausepen=''1'', performrandomwalk=''0'', singleclause=''1'', tabusearch=''0'', adaptivenoisescheme=''1'', adaptwalkprob=''0'', heuristic=''2'', promisinglist=''1'', ps='0.4', selectclause=''1'', smoothingscheme=''1'', adaptiveprom=''0'', decreasingvariable=''3'', performalternatenovelty=''1'', phi='5', theta='6', updateschemepromlist=''3'', wp='0.01'
5.000000, 50.000000, 5.235682, 1, 0.235682, adaptive=''1'', clausepen=''1'', performrandomwalk=''0'', singleclause=''1'', tabusearch=''0'', adaptivenoisescheme=''1'', adaptwalkprob=''0'', heuristic=''2'', promisinglist=''1'', ps='0.4', selectclause=''1'', smoothingscheme=''1'', adaptiveprom=''0'', decreasingvariable=''3'', performalternatenovelty=''1'', phi='5', theta='6', updateschemepromlist=''3'', wp='0.01'
12.440200, 25.144000, 30.922504, 2, 18.482304, adaptive=''0'', clausepen=''1'', performrandomwalk=''0'', singleclause=''1'', tabusearch=''0'', c='0.0005833227673741382', heuristic=''7'', promisinglist=''1'', ps='0.7282932923130772', s='0.014039351307391326', selectclause=''1'', smoothingscheme=''1'', adaptiveprom=''1'', decreasingvariable=''6'', updateschemepromlist=''3'', wpwalk='0.7129567897703898', adaptpromwalkprob=''0''
29.168900, 25.103250, 49.341072, 3, 20.172172, adaptive=''1'', clausepen=''1'', performrandomwalk=''0'', singleclause=''1'', tabusearch=''1'', adaptivenoisescheme=''1'', adaptwalkprob=''1'', heuristic=''7'', promisinglist=''1'', ps='0.8261749978537206', selectclause=''1'', smoothingscheme=''2'', tabu='16', adaptiveprom=''1'', decreasingvariable=''2'', phi='4', theta='5', updateschemepromlist=''3'', adaptpromwalkprob=''0''
39.467200, 20.036640, 92.390011, 4, 52.922811, adaptive=''1'', clausepen=''1'', performrandomwalk=''1'', singleclause=''1'', tabusearch=''0'', adaptivenoisescheme=''2'', adaptwalkprob=''1'', heuristic=''1'', promisinglist=''1'', ps='0.8091687597972175', randomwalk=''4'', selectclause=''7'', smoothingscheme=''2'', adaptiveprom=''1'', decreasingvariable=''7'', performalternatenovelty=''0'', phi='9', rfp='0.119174517511183', theta='9', updateschemepromlist=''2'', adaptpromwalkprob=''1'', promphi='10', promtheta='9'
91.639700, 25.437737, 194.699048, 5, 103.059348, adaptive=''1'', clausepen=''2'', performrandomwalk=''1'', singleclause=''0'', tabusearch=''0'', adaptivenoisescheme=''1'', randomwalk=''5'', rfp='0.06105005961195539'
275.940600, 19.527775, 492.813721, 6, 216.873121, adaptive=''1'', clausepen=''2'', performrandomwalk=''1'', singleclause=''0'', tabusearch=''0'', adaptivenoisescheme=''2'', randomwalk=''3'', rdp='0.05045557975769696'
