"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000270, 1, 0.000270, adaptive=''1'', clausepen=''1'', performrandomwalk=''0'', singleclause=''1'', tabusearch=''0'', adaptivenoisescheme=''1'', adaptwalkprob=''0'', heuristic=''2'', promisinglist=''1'', ps='0.4', selectclause=''1'', smoothingscheme=''1'', adaptiveprom=''0'', decreasingvariable=''3'', performalternatenovelty=''1'', phi='5', theta='6', updateschemepromlist=''3'', wp='0.01'
5.000000, 50.000000, 5.330246, 1, 0.330246, adaptive=''1'', clausepen=''1'', performrandomwalk=''0'', singleclause=''1'', tabusearch=''0'', adaptivenoisescheme=''1'', adaptwalkprob=''0'', heuristic=''2'', promisinglist=''1'', ps='0.4', selectclause=''1'', smoothingscheme=''1'', adaptiveprom=''0'', decreasingvariable=''3'', performalternatenovelty=''1'', phi='5', theta='6', updateschemepromlist=''3'', wp='0.01'
12.464700, 25.142050, 30.929661, 2, 18.464961, adaptive=''0'', clausepen=''1'', performrandomwalk=''0'', singleclause=''1'', tabusearch=''0'', c='0.0005833227673741382', heuristic=''7'', promisinglist=''1'', ps='0.7282932923130772', s='0.014039351307391326', selectclause=''1'', smoothingscheme=''1'', adaptiveprom=''1'', decreasingvariable=''6'', updateschemepromlist=''3'', wpwalk='0.7129567897703898', adaptpromwalkprob=''0''
48.131500, 30.028860, 95.061047, 3, 46.929547, adaptive=''1'', clausepen=''1'', performrandomwalk=''0'', singleclause=''0'', tabusearch=''1'', adaptivenoisescheme=''2'', smoothingscheme=''1'', tabu='20'
